Entry Date,Faculty,Publication Type,Year,Title,Role,Affiliation,Status,Reference,Theme,,,,,,,,,,,,,,,,
2022-04-27,Mir Afzal Tajik,Book Chapter,2012,Improving quality of education through enhancement of teachers’ capacity: Policy implications for higher education in Pakistan,Main Author,IED,Published,"Tajik, MAT., (2012) Improving Quality of Education through Enhancement of Teachers Capacity: Policy Implications for Higher Education in Pakistan. In.Bashiruddin, A., Bana, Z., & Afridi, AK. (Eds.), Education in Pakistan Learning from Research Partnership. Pakistan: Oxford University Press.",,,,,,,,,,,,,,,,,
2022-04-27,Nilofar Vazir,Book Chapter,2012,Drawing as a Methodological Tool for Exploring Children’s Understanding about Right and Wrong School: Experience and Perspectives from Pakistani Context.,Main Author,IED,Published,"Vazir, N. (2012). Drawing as a Methodological Tool for Exploring Children’s Understanding about Right and Wrong School: Experience and Perspectives from Pakistani Context. In S. Rizvi (Ed.), Multidisciplinary Approaches to Educational Research: Case Studies from Europe and the Developing World. UK: Routledge Research in Education.",,,,,,,,,,,,,,,,,
2022-04-27,Sheila Aikman,Article,2011,Conceptualising Gender Equality in Research on Education Quality.,Main Author,External,Published,"Aikman, S. Halai, A & Rubagiza, J. (2011). Conceptualising Gender Equality in Research on Education Quality. Comparative Education, Volume 47, Issue 1, February 2011, pp. 45-60.",,,,,,,,,,,,,,,,,
2022-04-27,Anjum Halai,Article,2011,Conceptualising Gender Equality in Research on Education Quality.,Secondary Author,IED,Published,"Aikman, S. Halai, A & Rubagiza, J. (2011). Conceptualising Gender Equality in Research on Education Quality. Comparative Education, Volume 47, Issue 1, February 2011, pp. 45-60.",,,,,,,,,,,,,,,,,
2022-04-27,Jolly Rubagiza,Article,2011,Conceptualising Gender Equality in Research on Education Quality.,Secondary Author,External,Published,"Aikman, S. Halai, A & Rubagiza, J. (2011). Conceptualising Gender Equality in Research on Education Quality. Comparative Education, Volume 47, Issue 1, February 2011, pp. 45-60.",,,,,,,,,,,,,,,,,
2022-04-27,Sajid Ali,Article,2011,Communities of Practice and Teacher Development – lessons learnt from an educational innovation in Pakistan.,Main Author,IED,Published,"Ali, S. (2011). Communities of Practice and Teacher Development – lessons learnt from an educational innovation in Pakistan. Journal of Research and Reflections in Education, 5(2), pp. 70-82.",,,,,,,,,,,,,,,,,
2022-04-27,Sajid Ali,Article,2011,"Deficient Policy Communication Deficient Outcomes – Capacity Building Policy under Education Reforms in Sindh, Pakistan.",Main Author,IED,Published,"Ali, S. (2011). Deficient Policy Communication Deficient Outcomes – Capacity Building Policy under Education Reforms in Sindh, Pakistan. Bulletin of Education & Research, 33 (1), pp. 1-19.",,,,,,,,,,,,,,,,,
2022-04-27,Takbir Ali,Article,2011,Exploring Students’ Learning Difficulties in Secondary Mathematics Classroom in Gilgit-Baltistan and Teachers’ Effort to Help Students Overcome these Difficulties.,Main Author,IED,Published,"Ali, T. (2011). Exploring Students’ Learning Difficulties in Secondary Mathematics Classroom in Gilgit-Baltistan and Teachers’ Effort to Help Students Overcome these Difficulties. Bulletin of Education and Research, August 2011, Vol. 33 (1) pp. 47-69.",,,,,,,,,,,,,,,,,
2022-04-27,Takbir Ali,Article,2011,Understanding how practices of teacher education in Pakistan compare with the popular theories and theories and narrative of reform of teacher education in international context..,Main Author,IED,Published,"Ali, T. (2011). Understanding how practices of teacher education in Pakistan compare with the popular theories and theories and narrative of reform of teacher education in international context. International Journal of Humanities and Social Sciences, Vol. 1 (8), pp. 208-222.",,,,,,,,,,,,,,,,,
2022-04-27,Takbir Ali,Article,2011,Understanding the evolving roles of improvement –oriented high school teachers in Gilgit-Baltistan.,Main Author,IED,Published,"Ali. T. (2011). Understanding the evolving roles of improvement –oriented high school teachers in Gilgit-Baltistan. The Qualitative Report, Vol. 16 (6), pp. 1616-1644.",,,,,,,,,,,,,,,,,
2022-04-27,Munira Amirali,Article,2011,"Teachers’ Knowledge about the Nature of Mathematics: A Survey of Secondary School Teachers in Karachi, Pakistan.",Main Author,IED,Published,"Amirali, M. & Halai, A. (2011). Teachers’ Knowledge about the Nature of Mathematics: A Survey of Secondary School Teachers in Karachi, Pakistan. Bulletin of Education and Research December 2010, Vol. 32, No. 2 pp. 45-61.",,,,,,,,,,,,,,,,,
2022-04-27,Anjum Halai,Article,2011,"Teachers’ Knowledge about the Nature of Mathematics: A Survey of Secondary School Teachers in Karachi, Pakistan.",Secondary Author,IED,Published,"Amirali, M. & Halai, A. (2011). Teachers’ Knowledge about the Nature of Mathematics: A Survey of Secondary School Teachers in Karachi, Pakistan. Bulletin of Education and Research December 2010, Vol. 32, No. 2 pp. 45-61.",,,,,,,,,,,,,,,,,
2022-04-27,Ayesha Aziz,Article,2011,Participatory Action Research as the Approach for Women's Empowerment” Action Research Journal,Main Author,IED,Published,"Ayesha, A., Shams, & M. Khan, KS. (2011). Participatory Action Research as the Approach for Women's Empowerment” Action Research Journal - SAGE Publications April 2011, pp. 1-21.",,,,,,,,,,,,,,,,,
2022-04-27,Meenaz Shams Hashwani,Article,2011,Participatory Action Research as the Approach for Women's Empowerment” Action Research Journal,Secondary Author,IED,Published,"Ayesha, A., Shams, & M. Khan, KS. (2011). Participatory Action Research as the Approach for Women's Empowerment” Action Research Journal - SAGE Publications April 2011, pp. 1-21.",,,,,,,,,,,,,,,,,
2022-04-27,Kausar S. Khan,Article,2011,Participatory Action Research as the Approach for Women's Empowerment” Action Research Journal,Secondary Author,IED,Published,"Ayesha, A., Shams, & M. Khan, KS. (2011). Participatory Action Research as the Approach for Women's Empowerment” Action Research Journal - SAGE Publications April 2011, pp. 1-21.",,,,,,,,,,,,,,,,,
2022-04-27,Al-Karim Datoo,Article,2011,Street Theatre: Critical pedagogy for social studies education.,Main Author,IED,Published,"Datoo, A. & Chagani, Z. (2011) Street Theatre: Critical pedagogy for social studies education. Social Studies Research and Practice, Volume VI, Issue 2.",,,,,,,,,,,,,,,,,
2022-04-27,Zainab M. A. Chagani,Article,2011,Street Theatre: Critical pedagogy for social studies education.,Secondary Author,External,Published,"Datoo, A. & Chagani, Z. (2011) Street Theatre: Critical pedagogy for social studies education. Social Studies Research and Practice, Volume VI, Issue 2.",,,,,,,,,,,,,,,,,
2022-04-27,Nelofar Halai,Article,2011,Developing pedagogical content knowledge of science teachers through action research: A case study from Pakistan.,Main Author,IED,Published,"Halai, N. & Khan, M. (2011, June). Developing pedagogical content knowledge of science teachers through action research: A case study from Pakistan. Asia Pacific Forum on Science Teaching and Learning (APFSLT), 12(1) pp. 1-23.",,,,,,,,,,,,,,,,,
2022-04-27,Manzoor Ali Khan,Article,2011,Developing pedagogical content knowledge of science teachers through action research: A case study from Pakistan.,Secondary Author,External,Published,"Halai, N. & Khan, M. (2011, June). Developing pedagogical content knowledge of science teachers through action research: A case study from Pakistan. Asia Pacific Forum on Science Teaching and Learning (APFSLT), 12(1) pp. 1-23.",,,,,,,,,,,,,,,,,
2022-04-27,Nelofar Halai,Article,2011,Developing researchers in education through a doctoral program: A challenge in the context of Pakistan.,Main Author,IED,Published,"Halai, N. (2011). Developing researchers in education through a doctoral program: A challenge in the context of Pakistan. Journal of Social Sciences and Humanities, 19(2): pp. 509-520.",,,,,,,,,,,,,,,,,
2022-04-27,Nelofar Halai,Article,2011,How teachers become action researchers in Pakistan: Emerging patterns from a qualitative meta-synthesis.,Main Author,IED,Published,"Halai, N. (2011). How teachers become action researchers in Pakistan: Emerging patterns from a qualitative meta-synthesis. Educational Action Research, 19(2), 201-214.",,,,,,,,,,,,,,,,,
2022-04-27,Nelofar Halai,Article,2011,Understanding a Pakistani science teacher’s practice through a life history study.,Main Author,IED,Published,"Halai, N. (2011). Understanding a Pakistani science teacher’s practice through a life history study. The Qualitative Report, 16(4), pp.1034-1062.",,,,,,,,,,,,,,,,,
2022-04-27,Nelofar Halai,Article,2011,Private Higher Education In Pakistan: Problems and prospects.,Main Author,IED,Published,"Halai, N. (Summer 2011). Private Higher Education In Pakistan: Problems and prospects. International Higher Education, the quarterly publication of Center for International Higher Education at the Boston College, No. 65, pp. 21-22.",,,,,,,,,,,,,,,,,
2022-04-27,Almina Pardhan,Article,2011,Influence of teacher-student interactions on kindergarten children’s developing gender identity within the Pakistani urban classroom culture.,Main Author,IED,Published,"Pardhan, A. (2011). Influence of teacher-student interactions on kindergarten children’s developing gender identity within the Pakistani urban classroom culture. Early Child Development and Care. 181(7), pp. 929–948.",,,,,,,,,,,,,,,,,
2022-04-27,Mola Dad Shafa,Article,2011,Role of Head teachers in Managing the Forces Emanating from the External World of Schools in Gilgit-Baltistan of Pakistan.,Main Author,IED,Published,"Shafa, MD. (2011). Role of Head teachers in Managing the Forces Emanating from the External World of Schools in Gilgit-Baltistan of Pakistan. American International Journal of Contemporary Research Vol. 1 No 2; (September 2011).",,,,,,,,,,,,,,,,,
2022-04-27,Salima Shahzad Arwani,Article,2011,The unforgettable experience of a workshop on Pythagoras theorem.,Main Author,IED,Published,"Shahzad, S. (2011). The unforgettable experience of a workshop on Pythagoras theorem. Journal of Mathematics Teaching (November, 2011 issue).",,,,,,,,,,,,,,,,,
2022-04-27,Mir Afzal Tajik,Article,2011,Change Agents’ Orientations to Change: Experience from Pakistan International,Main Author,IED,Published,"Tajik, MA, (2011). Change Agents’ Orientations to Change: Experience from Pakistan International Journal of Humanities and Social Science Vol. 1 No. 2; (February 2011).",,,,,,,,,,,,,,,,,
2022-04-27,Sharifullah Baig,Article,2010,The Place of Personal Values in Educational Leadership in Pakistan.,Main Author,PDCN,Published,"Baig, S. (2010). The Place of Personal Values in Educational Leadership in Pakistan. Journal of Values and Ethics in Educational Leadership (VEEA), Vol. 8, (3), pp1-8",,,,,,,,,,,,,,,,,
2022-04-27,Sharifullah Baig,Article,2010,The Influence of a Whole School Improvement Program on the Value Orientation of a Headteacher in the Mountainous Region of Gilgit Baltistan Pakistan.,Main Author,PDCN,Published,"Baig, S. (2010). The Influence of a Whole School Improvement Program on the Value Orientation of a Headteacher in the Mountainous Region of Gilgit Baltistan Pakistan. Journal of Authentic Leadership (JAL).",,,,,,,,,,,,,,,,,
2022-04-27,Zubeda Bana,Article,2010,"Great Conversation” for school improvement in disadvantageous rural contexts: a participatory case study,",Main Author,IED,Published,"Bana, Z. (2010) “Great Conversation” for school improvement in disadvantageous rural contexts: a participatory case study, Educational Action Research, 18:2, 213-237, Routledge, Taylor & Francis Group",,,,,,,,,,,,,,,,,
2022-04-27,Al-Karim Datoo,Article,2010,Media and Youth Identity in Pakistan: Global-Local Dynamics and Disjuncture.,Main Author,IED,Published,"Datoo, A.K. (2010) Media and Youth Identity in Pakistan: Global-Local Dynamics and Disjuncture. Journal of Alternative Perspectives in the Social Sciences, Vol. 2, Special Issue No1, pp. 192-215",,,,,,,,,,,,,,,,,
2022-04-27,Anjum Halai,Article,2010,Equality or equity: Gender awareness issues in secondary schools in Pakistan.,Main Author,IED,Published,"Halai. A. (2010). Equality or equity: Gender awareness issues in secondary schools in Pakistan. International Journal of Educational Development. Vol 31, (1), pp 44–49.",,,,,,,,,,,,,,,,,
2022-04-27,Shairoz Ismail,Article,2010,"Learning, relearning and un-learning: our journey across the dissertation process: reflections of two student teachers.",Main Author,Alumni/Student,Published,"Ismail, S., & Hussain, N. (2010). Learning, relearning and un-learning: our journey across the dissertation process: reflections of two student teachers. Reflective Practice, 11(2), 197-204. ( The article is written about my role as their supervisor and duly acknowledged by them)",,,,,,,,,,,,,,,,,
2022-04-27,Noor Hussain,Article,2010,"Learning, relearning and un-learning: our journey across the dissertation process: reflections of two student teachers.",Secondary Author,IED,Published,"Ismail, S., & Hussain, N. (2010). Learning, relearning and un-learning: our journey across the dissertation process: reflections of two student teachers. Reflective Practice, 11(2), 197-204. ( The article is written about my role as their supervisor and duly acknowledged by them)",,,,,,,,,,,,,,,,,
2022-04-27,Kulsoom Jaffer,Article,2010,School Inspection and Supervision in Pakistan: Approaches and Issues.,Main Author,IED,Published,"Jaffer, K. (2010) School Inspection and Supervision in Pakistan: Approaches and Issues. Prospects http://www.springerlink.com/content/109195/ (Online First).",,,,,,,,,,,,,,,,,
2022-04-27,Saima Khalid,Article,2010,Inclusive Education Training: Steps to Prosperity.,Main Author,IED,Published,"Khalid, S. (2010). Inclusive Education Training: Steps to Prosperity. ARNEC Connection, No 3, Pp 21.",,,,,,,,,,,,,,,,,
2022-04-27,Nilofar Vazir,Article,2010,"Mentoring in teacher education: Building nurturing contexts and teaching communities for rural primary school teachers in Sindh, Pakistan",Main Author,IED,Published,"Vazir, N. & Meher, R. (2010). Mentoring in Teacher Education: Building Nurturing Contexts and Teaching Communities for Rural Primary School Teachers in Sindh, Pakistan. Journal of Educational Research Vol.13, No.1, 2010, 140 – 160",,,,,,,,,,,,,,,,,
2022-04-27,Rakshinda Meher,Article,2010,"Mentoring in teacher education: Building nurturing contexts and teaching communities for rural primary school teachers in Sindh, Pakistan",Secondary Author,IED,Published,"Vazir, N. & Meher, R. (2010). Mentoring in Teacher Education: Building Nurturing Contexts and Teaching Communities for Rural Primary School Teachers in Sindh, Pakistan. Journal of Educational Research Vol.13, No.1, 2010, 140 – 161",,,,,,,,,,,,,,,,,
2022-04-27,Meher Rizvi,Article,2010,Development of a Classroom Observation Schedule for Measuring the Efficacy of a Teacher Development Programme.,Main Author,IED,Published,"Rizvi, M. (2010). Development of a Classroom Observation Schedule for Measuring the Efficacy of a Teacher Development Programme. Procedia - Social and Behavioural Sciences Journal.",,,,,,,,,,,,,,,,,
2022-04-27,Sajid Ali,Article,2009,Reforming education in Pakistan – tracing global links.,Main Author,IED,Published,"Ali, S. & Tahir, S. A. (2009). Reforming education in Pakistan – tracing global links. Journal of Research and Reflections in Education. Vol. 3(1), pp. 1-16.",,,,,,,,,,,,,,,,,
