id,unique_key,Entry Date,Faculty,Publication Type,Year,Title,Role,Affiliation,Status,Reference,Theme,source,last_modified
509,16e2a798d777d3e4e7d834a5f64cba07,2022-04-25 00:00:00,Abida Begum,Article,2016.0,"A study of a head teacher’s perception about her role as an educational leader. Journal of Educational Leadership, Policy and Practice, 31(1), 180–191.",Main Author,IED,Published,"Begum, A. (2016). A study of a head teacher’s perception about her role as an educational leader. Journal of Educational Leadership, Policy and Practice, 31(1), 180–191.",,csv,2025-08-15T06:24:29+00:00
510,9a19db8fa6476004238059812d0cc627,2022-04-25 00:00:00,Raisa Begum Gul,Article,2016.0,Teachers’ Perceptions and Practices of Written Feedback in Higher Education.,Main Author,External,Published,"Gul, R. B., Tharani, A., Lakhani, A., Rizvi, N. F., & Ali, S. K. (2016). Teachers’ Perceptions and Practices of Written Feedback in Higher Education. World Journal of Education, 6(3), 10.",,csv,2025-08-15T06:24:29+00:00
511,eb31694ce37da8ca96d0646373097680,2022-04-25 00:00:00,Ambreen Tharani,Article,2016.0,Teachers’ Perceptions and Practices of Written Feedback in Higher Education.,Secondary Author,External,Published,"Gul, R. B., Tharani, A., Lakhani, A., Rizvi, N. F., & Ali, S. K. (2016). Teachers’ Perceptions and Practices of Written Feedback in Higher Education. World Journal of Education, 6(3), 10.",,csv,2025-08-15T06:24:29+00:00
512,6d94e76de2978357d984537bc458a219,2022-04-25 00:00:00,Arusa Lakhani,Article,2016.0,Teachers’ Perceptions and Practices of Written Feedback in Higher Education.,Secondary Author,External,Published,"Gul, R. B., Tharani, A., Lakhani, A., Rizvi, N. F., & Ali, S. K. (2016). Teachers’ Perceptions and Practices of Written Feedback in Higher Education. World Journal of Education, 6(3), 10.",,csv,2025-08-15T06:24:29+00:00
513,73c1788d8cee9f2f513b8eff993f724c,2022-04-25 00:00:00,Nusrat Fatima Rizvi,Article,2016.0,Teachers’ Perceptions and Practices of Written Feedback in Higher Education.,Secondary Author,IED,Published,"Gul, R. B., Tharani, A., Lakhani, A., Rizvi, N. F., & Ali, S. K. (2016). Teachers’ Perceptions and Practices of Written Feedback in Higher Education. World Journal of Education, 6(3), 10.",,csv,2025-08-15T06:24:29+00:00
514,ddd9b3674d6b7c07a09ab47dd4083d87,2022-04-25 00:00:00,Syeda K. Ali,Article,2016.0,Teachers’ Perceptions and Practices of Written Feedback in Higher Education.,Secondary Author,External,Published,"Gul, R. B., Tharani, A., Lakhani, A., Rizvi, N. F., & Ali, S. K. (2016). Teachers’ Perceptions and Practices of Written Feedback in Higher Education. World Journal of Education, 6(3), 10.",,csv,2025-08-15T06:24:29+00:00
515,bc116ec82da6435dc8d8aae5bca2206a,2022-04-25 00:00:00,Meher Rizvi,Article,2016.0,The effects of cluster-based mentoring programme on classroom teaching practices: Lessons from Pakistan.,Main Author,IED,Published,"Rizvi, M., & Nagy, P. (2016). The effects of cluster-based mentoring programme on classroom teaching practices: Lessons from Pakistan. Research Papers in Education, 31(2), 159-182.",,csv,2025-08-15T06:24:29+00:00
516,79eb8e325f97d496e4040455ddcda06e,2022-04-25 00:00:00,Philip Nagy,Article,2016.0,The effects of cluster-based mentoring programme on classroom teaching practices: Lessons from Pakistan.,Secondary Author,External,Published,"Rizvi, M., & Nagy, P. (2016). The effects of cluster-based mentoring programme on classroom teaching practices: Lessons from Pakistan. Research Papers in Education, 31(2), 159-182.",,csv,2025-08-15T06:24:29+00:00
517,78b4738bcc56abafb294d29e2a15abc0,2022-04-25 00:00:00,Sahreen Chauhan,Article,2015.0,Developing a Quality Checklist for Designing Blended Learning Course Content,Main Author,IED,Published,"Chauhan, S., Naseem, A., Rashwan, E. (2015). Developing a Quality Checklist for Designing Blended Learning Course Content. International Journal of Information and Education Technology, 6(3) 224-227",,csv,2025-08-15T06:24:29+00:00
518,c885227c93a32ee62b2183c01f5b280b,2022-04-25 00:00:00,Azra Naseem,Article,2015.0,Developing a Quality Checklist for Designing Blended Learning Course Content,Secondary Author,IED,Published,"Chauhan, S., Naseem, A., Rashwan, E. (2015). Developing a Quality Checklist for Designing Blended Learning Course Content. International Journal of Information and Education Technology, 6(3) 224-228",,csv,2025-08-15T06:24:29+00:00
519,94e0f60e8e3ea0ac3b7c89c0a6701a00,2022-04-25 00:00:00,Eman Rashwan,Article,2015.0,Developing a Quality Checklist for Designing Blended Learning Course Content,Secondary Author,External,Published,"Chauhan, S., Naseem, A., Rashwan, E. (2015). Developing a Quality Checklist for Designing Blended Learning Course Content. International Journal of Information and Education Technology, 6(3) 224-229",,csv,2025-08-15T06:24:29+00:00
520,a346bb1d163d027fb6bca2ec5b570f59,2022-04-25 00:00:00,Sherwin Rodrigues,Article,2015.0,Qualitative Analysis of Creative Potential of Educational Leaders.,Main Author,IED,Published,"Asif, N., & Rodrigues, S. (2015). Qualitative Analysis of Creative Potential of Educational Leaders. Journal of Education and Training Studies, 3(6), 279-286. doi:10.11114/jets.v3i6.1026",,csv,2025-08-15T06:24:29+00:00
521,1d3a77e81186c72fc536211b34d78004,2022-04-25 00:00:00,Nimira Asif,Article,2015.0,Qualitative Analysis of Creative Potential of Educational Leaders.,Secondary Author,External,Published,"Asif, N., & Rodrigues, S. (2015). Qualitative Analysis of Creative Potential of Educational Leaders. Journal of Education and Training Studies, 3(6), 279-286. doi:10.11114/jets.v3i6.1027",,csv,2025-08-15T06:24:29+00:00
522,19bb0d8ac06f082d9ee80206ef926c31,2022-04-25 00:00:00,Amina Bibi Baig,Article,2015.0,Exploring the contribution of teaching and learning processes : Constructing students’ gender identity in an early years classroom of a government girls primary school in Pakistan.,Main Author,IED,Published,"Baig, A. B. (2015). Exploring the contribution of teaching and learning processes : Constructing students’ gender identity in an early years classroom of a government girls primary school in Pakistan. Journal of International Women’s Studies, 16(3), 1–15.",,csv,2025-08-15T06:24:29+00:00
523,f2a5ca2460bdad915b8b77e729e20b64,2022-04-25 00:00:00,Zubeda Bana,Article,2015.0,Exploring leadership practices of principals of government elementary colleges of education in Pakistan.,Main Author,IED,Published,"Bana, Z., & Khaki, J. A. (2015). Exploring leadership practices of principals of government elementary colleges of education in Pakistan. International Journal of Leadership in Education : Theory and Practice, 18(4), 464–486.",,csv,2025-08-15T06:24:29+00:00
524,fb2ee849aaf4422987f5b3d4f2d4aacd,2022-04-25 00:00:00,Jan-e-Alam Khaki,Article,2015.0,Exploring leadership practices of principals of government elementary colleges of education in Pakistan.,Secondary Author,IED,Published,"Bana, Z., & Khaki, J. A. (2015). Exploring leadership practices of principals of government elementary colleges of education in Pakistan. International Journal of Leadership in Education : Theory and Practice, 18(4), 464–486.",,csv,2025-08-15T06:24:29+00:00
525,962d7591e53837f3c17a824b4ca9b28d,2022-04-25 00:00:00,Sadia Muzaffar Bhutta,Article,2015.0,Health education classroom practices in primary schools : An observational study from Pakistan.,Main Author,IED,Published,"Bhutta, S. M., & Sylva, K. (2015). Health education classroom practices in primary schools : An observational study from Pakistan. Global Journal of Health Education and Promotion, 16(2), 74–101.",,csv,2025-08-15T06:24:29+00:00
526,3b12ab213ffce9115c3a6e406ca59aaa,2022-04-25 00:00:00,Kathy Sylva,Article,2015.0,Health education classroom practices in primary schools : An observational study from Pakistan.,Secondary Author,External,Published,"Bhutta, S. M., & Sylva, K. (2015). Health education classroom practices in primary schools : An observational study from Pakistan. Global Journal of Health Education and Promotion, 16(2), 74–101.",,csv,2025-08-15T06:24:29+00:00
527,5576a743659aa8fe7ffae617deaf4be2,2022-04-25 00:00:00,Sharifullah Baig,Article,2015.0,"Branson, C. M., Baig, S., & Begum, A. (2015). Personal values of school leaders and their manifestation in student behavior management: A district level study in Pakistan. Educational Management Administration & Leadership, 43(1), 107–128.",Main Author,PDCN,Published,"Branson, C. M., Baig, S., & Begum, A. (2015). Personal values of school leaders and their manifestation in student behavior management: A district level study in Pakistan. Educational Management Administration & Leadership, 43(1), 107–128.",,csv,2025-08-15T06:24:29+00:00
528,d1b3415111afb6cf9f75f23174fec91d,2022-04-25 00:00:00,Abida Begum,Article,2015.0,"Branson, C. M., Baig, S., & Begum, A. (2015). Personal values of school leaders and their manifestation in student behavior management: A district level study in Pakistan. Educational Management Administration & Leadership, 43(1), 107–128.",Secondary Author,PDCN,Published,"Branson, C. M., Baig, S., & Begum, A. (2015). Personal values of school leaders and their manifestation in student behavior management: A district level study in Pakistan. Educational Management Administration & Leadership, 43(1), 107–128.",,csv,2025-08-15T06:24:29+00:00
529,158b935a3ec241963b7444f5dadf7c4b,2022-04-25 00:00:00,Christopher C. Branson,Article,2015.0,"Branson, C. M., Baig, S., & Begum, A. (2015). Personal values of school leaders and their manifestation in student behavior management: A district level study in Pakistan. Educational Management Administration & Leadership, 43(1), 107–128.",Secondary Author,External,Published,"Branson, C. M., Baig, S., & Begum, A. (2015). Personal values of school leaders and their manifestation in student behavior management: A district level study in Pakistan. Educational Management Administration & Leadership, 43(1), 107–128.",,csv,2025-08-15T06:24:29+00:00
530,9e27740dd0f3fd590a2cbc28ef54a9ca,2022-04-25 00:00:00,Lucy El-Sherif,Article,2015.0,Successful” alternative education: Still reproducing inequalities? The case of the community school program in Egypt.,Main Author,External,Published,"El-Sherif, L., & Niyozov, S. (2015). “Successful” alternative education: Still reproducing inequalities? The case of the community school program in Egypt. Comparative and International Education / Éducation Comparée et Internationale, 44(2), Article 5",,csv,2025-08-15T06:24:29+00:00
531,c0ece5dd8b7b54aa0be56a60cadb2275,2022-04-25 00:00:00,Sarfaroz Niyozov,Article,2015.0,Successful” alternative education: Still reproducing inequalities? The case of the community school program in Egypt.,Secondary Author,IED,Published,"El-Sherif, L., & Niyozov, S. (2015). “Successful” alternative education: Still reproducing inequalities? The case of the community school program in Egypt. Comparative and International Education / Éducation Comparée et Internationale, 44(2), Article 6",,csv,2025-08-15T06:24:29+00:00
532,329cd1b112ec8a459bf7506c949987ad,2022-04-25 00:00:00,Darvesh Karim,Article,2015.0,Managing conflict by school leadership : A case study of a school from Gilgit-Biltistan.,Main Author,PDCN,Published,"Karim, D. (2015). Managing conflict by school leadership : A case study of a school from Gilgit-Biltistan. International Journal of Innovation and Research in Educational Sciences, 2(5), 340–343.",,csv,2025-08-15T06:24:29+00:00
533,bda5d53312235f9bbf322954800b9ef8,2022-04-25 00:00:00,Omidullah Khawary,Article,2015.0,The causes and effects of English teachers’ turnover: A case from Afghanistan.,Main Author,External,Published,"Khawary, O., & Ali, S. (2015). The causes and effects of English teachers’ turnover: A case from Afghanistan. Improving Schools, 18(1), 20-34.",,csv,2025-08-15T06:24:29+00:00
534,4b0444c6272291fcf2c198b3cc47f190,2022-04-25 00:00:00,Sajid Ali,Article,2015.0,The causes and effects of English teachers’ turnover: A case from Afghanistan.,Secondary Author,IED,Published,"Khawary, O., & Ali, S. (2015). The causes and effects of English teachers’ turnover: A case from Afghanistan. Improving Schools, 18(1), 20-34.",,csv,2025-08-15T06:24:29+00:00
535,eb7e707c13e2b6fd043d4a79d730807d,2022-04-25 00:00:00,Naveed Yousuf,Article,2014.0,A Workshop on Enhancing Learning through Technology: Reflection during Action and Adaptation,Main Author,External,Published,"Naveed, Y., Naseem, A., Ghias, K., Moiz, B. (2014). A Workshop on Enhancing Learning through Technology: Reflection during Action and Adaptation. Education in Medicine Journal, 6(1): 79 [http://www.eduimed.com/index.php/eimj/issue/view/11]",,csv,2025-08-15T06:24:29+00:00
536,e4734230a00765b206eae61d24fb6bfc,2022-04-25 00:00:00,Azra Naseem,Article,2014.0,A Workshop on Enhancing Learning through Technology: Reflection during Action and Adaptation,Secondary Author,IED,Published,"Naveed, Y., Naseem, A., Ghias, K., Moiz, B. (2014). A Workshop on Enhancing Learning through Technology: Reflection during Action and Adaptation. Education in Medicine Journal, 6(1): 79 [http://www.eduimed.com/index.php/eimj/issue/view/11]",,csv,2025-08-15T06:24:29+00:00
537,f1472a94bf7e972a1c5831ee13ce1717,2022-04-25 00:00:00,Kulsoom Ghias,Article,2014.0,A Workshop on Enhancing Learning through Technology: Reflection during Action and Adaptation,Secondary Author,External,Published,"Naveed, Y., Naseem, A., Ghias, K., Moiz, B. (2014). A Workshop on Enhancing Learning through Technology: Reflection during Action and Adaptation. Education in Medicine Journal, 6(1): 79 [http://www.eduimed.com/index.php/eimj/issue/view/11]",,csv,2025-08-15T06:24:29+00:00
538,e29a08d519dec60d81201a5182af3ec1,2022-04-25 00:00:00,Bushra Moiz,Article,2014.0,A Workshop on Enhancing Learning through Technology: Reflection during Action and Adaptation,Secondary Author,External,Published,"Naveed, Y., Naseem, A., Ghias, K., Moiz, B. (2014). A Workshop on Enhancing Learning through Technology: Reflection during Action and Adaptation. Education in Medicine Journal, 6(1): 79 [http://www.eduimed.com/index.php/eimj/issue/view/11]",,csv,2025-08-15T06:24:29+00:00
539,c31aa9f06c812027fd9927700be7c323,2022-04-25 00:00:00,Takbir Ali,Article,2014.0,Development of teacher leadership: a multi-faceted approach to bringing about improvements in rural elementary schools in Pakistan.,Main Author,IED,Published,"Ali, T. (2014). Development of teacher leadership: a multi-faceted approach to bringing about improvements in rural elementary schools in Pakistan. Professional Development in Education. Vol. 40, No. 3, 352–375, Retrieved from http://dx.doi.org/10.1080/19415257.2013.828238",,csv,2025-08-15T06:24:29+00:00
540,1161aaba2b3cc339e375b1393217b0b3,2022-04-25 00:00:00,Sajid Iqbal,Article,2014.0,Teachers' Accounts of Their Perceptions and Practices of Providing Written Feedback to Nursing Students on Their Assignments.,Main Author,External,Published,"Iqbal, S., Gul, R., Lakhani, A., & Rizvi, N. F. (2014). Teachers' Accounts of Their Perceptions and Practices of Providing Written Feedback to Nursing Students on Their Assignments. International Journal of Higher Education, 3(3), 70-80.",,csv,2025-08-15T06:24:29+00:00
541,746074111e1b7159f67b1fa04332247d,2022-04-25 00:00:00,Raisa Gul,Article,2014.0,Teachers' Accounts of Their Perceptions and Practices of Providing Written Feedback to Nursing Students on Their Assignments.,Secondary Author,External,Published,"Iqbal, S., Gul, R., Lakhani, A., & Rizvi, N. F. (2014). Teachers' Accounts of Their Perceptions and Practices of Providing Written Feedback to Nursing Students on Their Assignments. International Journal of Higher Education, 3(3), 70-80.",,csv,2025-08-15T06:24:29+00:00
542,917c396a95842ea7fea7f72f4457b9dd,2022-04-25 00:00:00,Arusa Lakhani,Article,2014.0,Teachers' Accounts of Their Perceptions and Practices of Providing Written Feedback to Nursing Students on Their Assignments.,Secondary Author,External,Published,"Iqbal, S., Gul, R., Lakhani, A., & Rizvi, N. F. (2014). Teachers' Accounts of Their Perceptions and Practices of Providing Written Feedback to Nursing Students on Their Assignments. International Journal of Higher Education, 3(3), 70-80.",,csv,2025-08-15T06:24:29+00:00
543,0b0da1bcb23eb92fec2ce3cc622db89f,2022-04-25 00:00:00,Nusrat Fatima Rizvi,Article,2014.0,Teachers' Accounts of Their Perceptions and Practices of Providing Written Feedback to Nursing Students on Their Assignments.,Secondary Author,IED,Published,"Iqbal, S., Gul, R., Lakhani, A., & Rizvi, N. F. (2014). Teachers' Accounts of Their Perceptions and Practices of Providing Written Feedback to Nursing Students on Their Assignments. International Journal of Higher Education, 3(3), 70-80.",,csv,2025-08-15T06:24:29+00:00
544,5cc41a1983d72bec040a643d0c38f572,2022-04-25 00:00:00,Amina Aijaz Khowaja,Article,2014.0,Practice of written feedback in nursing degree programmes in Karachi: the students' perspective.,Main Author,External,Published,"Khowaja, A. A., Gul, R. B., Lakhani, A., Rizvi, N. F., & Saleem, F. (2014). Practice of written feedback in nursing degree programmes in Karachi: the students' perspective. Journal of the College of Physicians and Surgeons Pakistan, 24(4), 241-244.",,csv,2025-08-15T06:24:29+00:00
